provider,id,description,package,title,name,level,risk-level,security,reliability,performance-efficiency,cost-optimisation,operational-excellence,release-date,update-date,knowledge-base-html,multi-risk-level,must-be-configured,not-scored,categories
azure,VirtualMachines-004,Ensure that only approved extensions are installed on your Microsoft Azure virtual machines.,base,Install Approved Extensions Only,ApprovedExtensions,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/install-approved-extensions-only.html,,True,,
azure,VirtualMachines-005,Ensure that the latest OS patches available for Microsoft Azure Virtual Machines are applied.,base,Apply Latest OS Patches,SecurityCenterTasks,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/apply-latest-os-patches.html,,,,
azure,VirtualMachines-006,Ensure that endpoint protection is installed on your Microsoft Azure Virtual Machines.,base,Install Endpoint Protection,SecurityCenterTasks,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/install-endpoint-protection.html,,,,
azure,VirtualMachines-007,Ensure that Azure Linux-based virtual machines (VMs) are configured to use SSH keys.,base,Check for SSH Authentication Type,CheckForSSHAuthenticationType,resource,HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/ssh-authentication-type.html,,,,
azure,VirtualMachines-008,Use customer-managed keys for Microsoft Azure virtual machine (VM) disk volumes encryption,base,Use BYOK for Disk Volumes Encryption,VolumesUseBYOKEncryption,resource,HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/disk-encrypted-with-byok.html,,,,
azure,VirtualMachines-009,Ensure that your Microsoft Azure virtual machines are using managed disk volumes,base,Use Managed Disk Volumes for Virtual Machines,ManagedDisksInUse,resource,MEDIUM,NO,YES,YES,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/managed-disks-in-use.html,,,,
azure,VirtualMachines-010,Ensure that Azure virtual machines are using Standard SSD disk volumes instead of Premium SSD volumes to optimize VM costs,base,Disable Premium SSD,DisablePremiumSSD,resource,HIGH,NO,NO,NO,YES,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/disable-premium-ssd.html,,,,
azure,VirtualMachines-011,Remove any unattached Azure virtual machine (VM) disk volumes to improve security and reduce costs,base,Remove Unattached Virtual Machine Disk Volumes,ResourceHasValue,resource,MEDIUM,YES,NO,NO,YES,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/unused-disk-volume.html,,,,
azure,VirtualMachines-012,Ensure that Azure virtual machine disk volumes deployed within the web tier are encrypted,base,Enable Encryption for Web-Tier Disk Volumes,DiskVolumeEncryptionEnabled,resource,HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/web-tier-disk-volumes-encrypted.html,,True,,
azure,VirtualMachines-013,Ensure that Microsoft Azure Backup service is in use for your Azure virtual machines (VMs),base,Enable Backups for Azure Virtual Machines,ResourceHasValue,resource,HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-backups.html,,,,
azure,VirtualMachines-014,Ensure that Microsoft Azure virtual machines are configured to use Boot Diagnostics feature,base,Enable Virtual Machine Boot Diagnostics,ResourceHasValue,resource,MEDIUM,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-boot-diagnostics.html,,,,
azure,VirtualMachines-015,Ensure that Azure virtual machines are configured to use system-assigned managed identities,base,Enable System-Assigned Managed Identities,ResourceHasValue,resource,MEDIUM,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/system-assigned-managed-identities.html,,,,
azure,VirtualMachines-016,Ensure that Azure virtual machine disk volumes deployed within the App tier are encrypted,base,Enable Encryption for App-Tier Disk Volumes,DiskVolumeEncryptionEnabled,resource,HIGH,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/app-tier-disk-volumes-encrypted.html,,True,,
azure,VirtualMachines-017,Configure your Microsoft Azure virtual machines to automatically shut down on a daily basis.,base,Enable Auto-Shutdown,ResourceHasValue,resource,LOW,NO,NO,NO,YES,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-auto-shutdown.html,,,,
azure,VirtualMachines-018,Ensure that Microsoft Azure virtual machines are configured to use OS guest-level monitoring.,base,Enable Guest-Level Diagnostics for Virtual Machines,EnableGuestLevelDiagnostics,resource,MEDIUM,YES,YES,YES,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-guest-os-diagnostics.html,,,,
azure,VirtualMachines-019,Ensure there is a sufficient daily backup retention period configured for Azure virtual machines.,base,Check for Sufficient Daily Backup Retention Period,ResourceHasValue,resource,MEDIUM,NO,YES,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/sufficient-backup-retention-period.html,,True,,
azure,VirtualMachines-020,Ensure there is a sufficient instant restore retention period configured for Azure virtual machines.,base,Check for Sufficient Instant Restore Retention Period,ResourceHasValue,resource,MEDIUM,NO,YES,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/sufficient-instant-restore-retention-period.html,,True,,
azure,VirtualMachines-021,Ensure that Microsoft Azure virtual machines are configured to use Just-in-Time (JIT) access.,base,Enable Just-In-Time Access for Virtual Machines,EnableJITAccess,resource,HIGH,YES,NO,NO,NO,NO,2020-10-14,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-jit-access.html,,,,
azure,VirtualMachines-022,Ensure that Automatic OS Upgrades feature is enabled for your Azure virtual machine scale sets.,base,Enable Automatic OS Upgrades,EnableAutomaticOSUpgrades,resource,MEDIUM,YES,YES,NO,YES,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-automatic-os-upgrades.html,,,,
azure,VirtualMachines-023,Ensure that Microsoft Azure virtual machines are configured to use accelerated networking,base,Enable Accelerated Networking for Virtual Machines,EnableAcceleratedNetworking,service,MEDIUM,NO,NO,YES,NO,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-accelerated-networking.html,,,,
azure,VirtualMachines-024,Ensure that Azure virtual machines are configured to use the Performance Diagnostics tool.,base,Enable Performance Diagnostics for Azure Virtual Machines,EnablePerformanceDiagnostics,resource,MEDIUM,NO,NO,YES,NO,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-performance-diagnostics.html,,,,
azure,VirtualMachines-025,Identify and remove empty virtual machine scale sets from your Azure cloud account,base,Check for Empty Virtual Machine Scale Sets,CheckEmptyVirtualMachineScaleSets,resource,LOW,NO,NO,NO,YES,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/empty-vm-scale-sets.html,,,,
azure,VirtualMachines-026,Ensure that Azure virtual machine scale sets are configured to use automatic instance repairs.,base,Enable Automatic Instance Repairs,ResourceHasValue,resource,MEDIUM,NO,YES,NO,NO,NO,2020-12-13,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-automatic-repairs.html,,,,
azure,VirtualMachines-027,Ensure that Azure virtual machine scale sets are configured for zone redundancy.,base,Check for Zone-Redundant Virtual Machine Scale Sets,ZoneRedundantVMSS,resource,HIGH,YES,NO,NO,NO,NO,2020-12-18,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/zone-redundant-vm-scale-sets.html,,,,
azure,VirtualMachines-028,Ensure that your Azure virtual machine scale sets are using load balancers for traffic distribution.,base,Check for Associated Load Balancers,AssociatedLoadBalancers,resource,MEDIUM,NO,YES,NO,NO,NO,2020-12-18,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/associated-load-balancers.html,,,,
azure,VirtualMachines-029,Ensure that your virtual machine instances are of a given SKU size (e.g. Standard_A8_v2),base,Check for Desired VM SKU Size(s),ResourceHasValue,resource,HIGH,YES,NO,NO,NO,NO,2020-01-20,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/desired-vm-sku-size.html,,True,,
azure,VirtualMachines-030,Identify and remove unused load balancers from your Microsoft Azure cloud account,base,Check for Unused Load Balancers,UnusedLoadBalancers,service,LOW,NO,NO,NO,YES,NO,2020-01-20,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/unused-load-balancers.html,,,,
azure,VirtualMachines-031,Ensure that all your Azure virtual machine instances are launched from approved machine images only,base,Approved Azure Machine Image in Use,ResourceHasValue,resource,MEDIUM,YES,NO,NO,NO,NO,2020-01-20,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/approved-machine-image.html,,,,
azure,VirtualMachines-032,Ensure that instance termination notifications are enabled for your Azure virtual machine scale sets,base,Enable Instance Termination Notifications for Virtual Machine Scale Sets,ResourceHasValue,resource,MEDIUM,NO,YES,NO,NO,NO,2020-01-20,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/VirtualMachines/enable-instance-termination-notifications.html,,,,
azure,AKS-001,Ensure that Kubernetes Role-Based Access Control is enabled for Azure Kubernetes clusters.,base,Enable Kubernetes Role-Based Access Control,EnableKubernetesRBAC,resource,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AKS/enable-role-based-access-control-for-kubernetes-service.html,,,,
azure,AKS-002,Ensure that AKS clusters are using the latest available version of Kubernetes software.,base,Check for Kubernetes Version,KubernetesLatestVersion,resource,LOW,YES,YES,YES,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/AKS/kubernetes-latest-version-check.html,,,,
azure,KeyVault-001,Ensure that your Microsoft Azure Key Vault instances are recoverable.,base,Enable Key Vault Recoverability,EnableKeyVaultRecoverability,resource,HIGH,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/enable-key-vault-recoverability.html,,,,
azure,KeyVault-002,Ensure that an expiration date is configured for all your Microsoft Azure encryption keys.,base,Set Encryption Key Expiration,SetEncryptionKeyExpiration,service,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/set-encryption-key-expiration.html,,,,
azure,KeyVault-003,Ensure that an expiration date is set for all your Microsoft Azure secret keys.,base,Set Secret Key Expiration,SetSecretKeyExpiration,service,MEDIUM,YES,NO,NO,NO,NO,2020-05-01,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/set-secret-key-expiration.html,,,,
azure,KeyVault-004,Ensure that logging for Azure KeyVault is 'Enabled',base,Enable AuditEvent Logging for Azure Key Vaults,EnableAuditEventLoggingForAzureKeyVaults,resource,MEDIUM,YES,NO,NO,NO,NO,2020-08-19,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/enable-audit-event-logging-for-azure-key-vaults.html,,,,
azure,KeyVault-005,"Ensure that no Azure user, group or application has full permissions to access and manage Key Vaults",base,Check for Key Vault Full Administrator Permissions,FullAdminPermissions,resource,HIGH,YES,NO,NO,NO,NO,2020-09-21,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/full-admin-permissions.html,,,,
azure,KeyVault-006,Ensure that Auto-Renewal feature is enabled for your Azure Key Vault SSL certificates,base,Enable SSL Certificate Auto-Renewal,EnableCertificateAutoRenewal,account,HIGH,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/enable-certificate-auto-renewal.html,,,True,
azure,KeyVault-007,Ensure that your Microsoft Azure Key Vaults are configured to deny access to traffic from all networks,base,Restrict Default Network Access for Azure Key Vaults,RestrictDefaultNetworkAccess,resource,MEDIUM,YES,NO,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/restrict-default-network-access.html,,,,
azure,KeyVault-008,"Ensure that a Customer-Managed Key (CMK), also known as Bring Your Own Key (BYOK), is created and configured for your Microsoft Azure application tier",base,App Tier Customer-Managed Key In Use,CustomerManagedKeyInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/app-tier-customer-master-key.html,,True,,
azure,KeyVault-009,"Ensure that a Customer-Managed Key (CMK), also known as Bring Your Own Key (BYOK), is created and configured for your Microsoft Azure database tier",base,Database Tier Customer-Managed Key In Use,CustomerManagedKeyInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/database-tier-customer-master-key.html,,True,,
azure,KeyVault-010,"Ensure that a Customer-Managed Key (CMK), also known as Bring Your Own Key (BYOK), is created and configured for your Microsoft Azure web tier",base,Web Tier Customer-Managed Key In Use,CustomerManagedKeyInUse,service,HIGH,YES,NO,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/web-tier-customer-master-key.html,,True,,
azure,KeyVault-011,Ensure that Azure Key Vault RSA certificates are using the appropriate key size,base,Check for Certificate Minimum Key Size,CheckCertificateMinimumKeySize,account,MEDIUM,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/allowed-certificate-key-size.html,,,True,
azure,KeyVault-012,Ensure that certificate transparency is enabled for all your Azure Key Vault certificates (Not Scored),base,Enable Certificate Transparency,EnableCertificateTransparency,account,MEDIUM,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/enable-certificate-transparency.html,,,True,
azure,KeyVault-013,Ensure there is a sufficient period configured for the SSL certificates auto-renewal (Not Scored),base,Check for Sufficient Certificate Auto-Renewal Period,SufficientAutoRenewalPeriod,account,MEDIUM,YES,NO,NO,NO,NO,2020-11-10,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/sufficient-auto-renewal-period.html,,,True,
azure,KeyVault-014,Ensure that Azure Key Vault certificates are using the appropriate key type(s) (Not Scored),base,Check for Allowed Certificate Key Types,CheckAllowedCertificateKeyTypes,account,MEDIUM,YES,NO,NO,NO,NO,2020-11-30,2017-01-01,https://www.cloudconformity.com/knowledge-base/azure/KeyVault/allowed-certificate-key-type.html,,,True,
